la decadencia	"decadence, decline, decay"
la docena	dozen
el ideal	"ideal, aspiration, goal"
el esplendor	"splendor, grandeur, magnificence"
el defecto	"defect, default, failing"
la telefonía	telephony
el catálogo	"catalog, list, catalogue"
la modalidad	"modality, mode, method"
la barba	"beard, barb, whiskers"
*** 1991 - 2000 (/course/195609/spanish-nouns-1-2/200/)	
la recogida	"pickup, harvest, collection"
la legalidad	"legality, legislation, law"
la demostración	"demonstration, show, proof"
la inocencia	"innocence, candidness, frankness"
la maniobra	"manoeuvre, ploy, manoeuvres"
el periodismo	journalism
la cosecha	"crop, harvest, vintage"
la mina	"mine, quarry, pit"
el monopolio	monopoly
la proximidad	"proximity, nearness, closeness"
*** 2001 - 2010 (/course/195609/spanish-nouns-1-2/201/)	
la infantería	infantry
la invención	"invention, fabrication, trick"
(el)(la) fabricante	"manufacturer, maker, producer"
el manual	"manual, handbook"
la demografía	"demography, demographics"
el reposo	"repose, rest"
el deterioro	"deterioration, wear, spoilage"
el magistrado	magistrate
la huella	"footprint, trace, mark"
el negro	black
*** 2011 - 2020 (/course/195609/spanish-nouns-1-2/202/)	
el beso	"kiss, peck"
el hábito	"habit, robe, custom"
el indio	"Indian, Indium"
el legado	"legacy, legate, representative"
la prosa	"prose, hot air, talking"
el brillo	"gloss, brightness, shine"
el vínculo	"link, tie, linkage"
la cólera	"cholera, anger, wrath"
la pensión	"pension, board, boarding"
el avestruz	ostrich
*** 2021 - 2030 (/course/195609/spanish-nouns-1-2/203/)	
el amanecer	"daybreak, dawn"
el cartel	"poster, cartel, sign"
la ruina	"ruin, bankruptcy, in ruins"
la matriz	"matrix, womb, die"
el clan	"clan, faction, group"
el hueco	"hole, gap, hollow"
la incapacidad	"incapacity, inability, disability"
la permanencia	"permanence, tenure, residence"
la anterioridad	anteriority
el vencedor	"winner, victor"
*** 2031 - 2040 (/course/195609/spanish-nouns-1-2/204/)	
la porción	"portion, lot, slice"
el rumor	"rumor, whisper, hearsay"
la justificación	"justification, excuse, substantiation"
la morada	"abode, dwelling, home"
la jerarquía	hierarchy
el ocio	"leisure, leisure time, free time"
la limitación	"limitation, restriction"
el auxilio	"help, assistance, aid"
la rodilla	"knee, joint, stifle"
la bahía	bay
*** 2041 - 2050 (/course/195609/spanish-nouns-1-2/205/)	
el palmarés	"list of winners, track record"
la autopista	"motorway UK, freeway US"
la cordillera	mountain range or chain
el tenis	"tennis, sneakers, sports shoes"
el pozo	"pit, well, hole"
la exploración	"exploration, scanning, scouting"
la indignación	"indignation, outrage"
la imprenta	"press, print, printing"
la importación	"import, importation"
el estómago	"stomach, tummy, belly"
*** 2051 - 2060 (/course/195609/spanish-nouns-1-2/206/)	
la manga	"sleeve, hose, manga"
la exactitud	"accuracy, precision"
el pabellón	"pavilion, house, canopy"
la reestructuración	restructuring
las afueras	"suburbs, outskirts, edge (pl)"
el nieto	"grandson, grandchild"
las finanzas	"finances, finance"
la serpiente	"snake, serpent"
el investigador	"researcher, investigator"
el revés	"setback, reverse, back"
*** 2061 - 2070 (/course/195609/spanish-nouns-1-2/207/)	
el aliado	"ally, accomplice"
el pedazo	"piece, chunk, lump"
el lobo	wolf
el engaño	"deceit, deception, trick"
el mármol	marble
la hormiga	ant
la narración	"narration, narrative, telling"
la validez	validity
el huevo	"egg, zygote"
la trampa	"trap, pitfall, snare"
*** 2071 - 2080 (/course/195609/spanish-nouns-1-2/208/)	
el pantalón	"pants, pair of trousers"
el suicidio	suicide
la doncella	"maiden, maid, virgin"
la respiración	"breathing, respiration, breath"
la imposibilidad	impossibility
el blanco	"white, blank, target"
la conveniencia	"convenience, expediency, advisability"
el fallecimiento	"death, demise, decease"
el burro	"donkey, jackass, dunce"
el archipiélago	archipelago
*** 2081 - 2090 (/course/195609/spanish-nouns-1-2/209/)	
el tubo	"pipe, tube, curler"
el himno	"anthem, hymn, ode"
la conciliación	"conciliation, reconciliation, agreement"
la cualidad	"quality, attribute, characteristic"
el disparo	"shot, shooting, release"
la queja	"complaint, gripe, grievance"
la procedencia	"source, origin, provenance"
el asesor	"adviser, consultant, assessor"
la repercusión	"repercussion, repercussions, consequences"
el menester	"need, necessity"
*** 2091 - 2100 (/course/195609/spanish-nouns-1-2/210/)	
el realismo	"realism, accuracy"
la federación	federation
la diplomacia	"diplomacy, tact, diplomatic corps"
la fidelidad	"faithfulness, fidelity, allegiance"
la inseguridad	insecurity
la extracción	"extraction, abstraction, mining"
el ente	"body, entity, organization"
el globo	"globe, balloon, ball"
(el)(la) escolta	"escort, safeguard, security"
la excusa	"excuse, apology, pretext"
*** 2101 - 2110 (/course/195609/spanish-nouns-1-2/211/)	
las quince	"fifteen o'clock, fifteen hundred hours"
la incidencia	"incidence, impact, incident"
el espectador	"spectator, viewer"
el acta	"minutes of a meeting, affidavit, accord"
el pantano	"marsh, swamp, fen"
la generosidad	"generosity, largesse, largess"
la basura	"waste, junk, garbage"
la inclinación	"inclination, incline, slope"
la vanguardia	"vanguard, at the vanguard, avant-garde"
el videojuego	video game
*** 2111 - 2120 (/course/195609/spanish-nouns-1-2/212/)	
la ida	single trip
el cruce	"junction, crossing, cross"
la madurez	"maturity, ripening, ripeness"
la broma	"joke, prank, gag"
(el)(la) especialista	"specialist, expert"
el plomo	"lead, plumb, slug"
la inspección	"inspection, control, survey"
el violín	"violin, fiddle"
el ayudante; la ayudante	"assistant, helper, aide"
el kilómetro	"kilometer, kilometre"
*** 2121 - 2130 (/course/195609/spanish-nouns-1-2/213/)	
el hidrógeno	hydrogen
el cese	"cessation, stoppage, suspension"
la custodia	"custody, care, safekeeping, monstrance"
el camión	"big rig, lorry, truck"
la normalidad	"normalcy, normal, normality"
la amplitud	"breadth, amplitude, width"
la elevación	"elevation, height, ascent"
la araña	"spider, spider lamp, chandelier"
la muralla	"wall, rampart, barrier"
la ansiedad	"anxiety, eagerness, worry"
*** 2131 - 2140 (/course/195609/spanish-nouns-1-2/214/)	
la decoración	"decor, decoration, decorations"
la dureza	"hardness, harshness, toughness"
el trayecto	"journey, way, line"
el vientre	"abdomen, belly, stomach"
el ajuste	"fit, adjustment, setting"
la conducción	"conduction, driving, leading"
el guionista; la guionista	"screenwriter, scriptwriter"
el pañuelo	"handkerchief, hanky, kerchief"
la prisa	"haste, rush, hurry"
la coincidencia	"coincidence, agreement"
*** 2141 - 2150 (/course/195609/spanish-nouns-1-2/215/)	
la manipulación	"manipulation, handling, mind control"
el ejecutivo	"executive, government, executive administration"
la gasolina	"gas, gasoline, petrol"
el sudeste	"southeast, South East"
la desconfianza	"mistrust, distrust, suspicion"
la advertencia	"warning, caveat, admonition"
la formulación	"formulation, formation, form"
el colombiano	Colombian
el hurón	"ferret, Huron"
el andaluz	"Andalusian, andalusian"
*** 2151 - 2160 (/course/195609/spanish-nouns-1-2/216/)	
la rotación	"rotation, revolution, rota"
el veinticinco	twenty-five
la celda	cell
la hembra	"female, woman, socket"
las sospechas	suspicions
la iluminación	"illumination, lighting, light"
el rector	"rector, principal, president"
la autora	"authoress, woman writer, perpetrator (f)"
el aprovechamiento	"exploitation, use, application"
la parada	"stop, stoppage, standstill"
*** 2161 - 2170 (/course/195609/spanish-nouns-1-2/217/)	
el punk	punk
la sexta	sixth
la intimidad	"intimacy, privacy, closeness"
la remonta	remount
el alivio	"relief, alleviation, comfort"
el mozo	"young man, waiter, server"
el manto	"cloak, mantle, robe"
el saco	"bag, sack, sac"
el costado	"side, broadside, flank"
el rastro	"trail, trace, sign"
*** 2171 - 2180 (/course/195609/spanish-nouns-1-2/218/)	
el oso	bear
el occidente	"west, West, The West"
el adversario	"adversary, opponent, antagonist"
la vigencia	"validity, life, applicability"
la significación	"signification, meaning, significance"
los dulces	confectionery
la armadura	"armor, armature, frame"
el acierto	"success, hit, correct answer"
la gala	"gala, gift, elegance"
la condesa	countess
*** 2181 - 2190 (/course/195609/spanish-nouns-1-2/219/)	
la revuelta	"revolt, riot, bend"
el estímulo	"stimulation, encouragement, stimulus"
(el)(la) ciclista	"cyclist, rider, bicyclist"
el concejal	"councilor, alderman"
el cordero	"lamb, lambskin, rabbit"
el virrey	viceroy
la previsión	"foresight, forecast, anticipation"
la meditación	"meditation, thought, pondering"
el euskera	Basque
la jugada	"move, play, shot"
*** 2191 - 2200 (/course/195609/spanish-nouns-1-2/220/)	
el tenor	"tenor, purport, content"
el desorden	"disorder, clutter, chaos"
la implicación	"implication, implications"
el sudor	"sweat, perspiration, sweat of one's brow"
el llanto	"crying, weeping, sobbing"
el sendero	"path, trail, footpath"
el perjuicio	"setback, damage, harm"
el delantero	forward
el ajedrez	"chess, chess set"
la encargada	attendant woman
*** 2201 - 2210 (/course/195609/spanish-nouns-1-2/221/)	
el estatus	status
la gratitud	"gratitude, thankfulness"
el relativo	"relative, relation"
la burocracia	"bureaucracy, officialdom"
el despliegue	"deployment, display, deploy"
la senda	"path, route, footsteps"
el procesamiento	"prosecution, trial, processing"
la harina	"flour, oatmeal, cornmeal"
la repetición	"repeat, repetition, replay"
la consecución	"attainment, achievement, procurement"
*** 2211 - 2220 (/course/195609/spanish-nouns-1-2/222/)	
el helicóptero	"helicopter, chopper"
la pureza	"purity, chastity, clarity"
el barón	"baron, magnate"
la burla	"taunt, jibe"
el huracán	"hurricane, whirlwind"
el single	single
la especialidad	"specialty, specialism, specialisation"
el observador	"observer, spotter, watchman"
el rasgo	"trait, feature, characteristic"
la caña	"reed, cane, stem"
*** 2221 - 2230 (/course/195609/spanish-nouns-1-2/223/)	
la disponibilidad	availability
la corteza	"cortex, crust, rind"
la cintura	"waist, middle, waistline"
la divinidad	"divinity, godhead, deity"
el operador	operator
el dejo	"aftertaste, taste, flavour"
la filmografía	filmography
el rodaje	"filming, running in, learning the ropes"
la avenida	"avenue, boulevard, flood"
la discreción	"discretion, tact, prudence"
*** 2231 - 2240 (/course/195609/spanish-nouns-1-2/224/)	
la colonización	"colonization, settlement, lodging"
el desempeño	"performance, execution, redemption"
el comunismo	communism
la implementación	"implementation, introduction"
la teología	"theology, divinity"
la migración	migration
la devolución	"return, refund, repayment"
la bóveda	"vault, arch, cavern"
la vinculación	"link, bond, correlation, connection"
el concejo	"council, city council, town council"
*** 2241 - 2250 (/course/195609/spanish-nouns-1-2/225/)	
la estimación	"estimate, estimation, guess"
el refuerzo	"reinforcements, support, reinforcement"
el inconsciente; la inconsciente	"subconscious (m), thoughtless or reckless person"
la sima	"chasm, abyss, gulf"
la dieta	"diet, expenses, stipend"
la creatividad	creativity
el razonamiento	"reasoning, argument, reason"
la infección	"infection, contagion"
la injusticia	"injustice, wrong, iniquity"
la movilización	"mobilization, mobilisation, protest"
*** 2251 - 2260 (/course/195609/spanish-nouns-1-2/226/)	
la reparación	"repair, reparation"
la semejanza	"resemblance, similarity, likeness"
el amarillo	yellow
la reconciliación	reconciliation
la seriedad	"seriousness, severity, responsibility"
la cocaína	cocaine
el pánico	"panic, terror"
la empleada	"employee, servant, maid"
la obediencia	"obedience, compliance"
el cansancio	"tiredness, fatigue, weariness"
*** 2261 - 2270 (/course/195609/spanish-nouns-1-2/227/)	
(el)(la) cineasta	"filmmaker, film director"
la colmena	"beehive, hive, warren"
la confesión	"confession, avowal, acknowledgment"
la vertiente	"slope, aspect"
el cráneo	"skull, cranium"
la víspera	"eve, yesterday"
la pertenencia	belonging
la crueldad	"cruelty, brutality, viciousness"
el optimismo	optimism
la unificación	unification
*** 2271 - 2280 (/course/195609/spanish-nouns-1-2/228/)	
el apetito	"appetite, desire, hunger"
el macho	"male, pin, macho"
la tentación	"temptation, source of temptation"
los detenidos	"detainee, prisoner (pl)"
el saludo	"greeting, salutation, salute"
el plástico	plastic
el protagonismo	"prominence, importance, showing off"
la mecánica	"mechanics, mechanic, operative"
la moción	"motion, resolution"
las once	"eleven o'clock, team"
*** 2281 - 2290 (/course/195609/spanish-nouns-1-2/229/)	
la emigración	"emigration, migration"
el novelista; la novelista	novelist
la calificación	"qualification, mark, score"
el chile	"chilli, chili, dick"
la asignación	"assignment, allocation, allotment"
el dragón	"dragon, dragoon, Komodo dragon"
el embarazo	"pregnancy, have a bun in the oven, gestation"
el almuerzo	"lunch, luncheon, dinner"
la ternura	"tenderness, softness, fondness"
el volcán	"volcano, hotbed, timebomb"
*** 2291 - 2300 (/course/195609/spanish-nouns-1-2/230/)	
el santuario	"shrine, sanctuary, sanctum"
el audio	sound recording
la valencia	"valence, valency"
el compositor	"composer, compositor"
el velo	"veil, velum, shroud"
el gozo	"joy, enjoyment, pleasure"
el abastecimiento	"supply, service"
la tramitación	processing
la insistencia	"insistence, persistence"
las inmediaciones	vicinity
*** 2301 - 2310 (/course/195609/spanish-nouns-1-2/231/)	
el pasillo	"aisle, corridor, hall"
la compaña	company
el complemento	"complement, accompaniment, object"
la eternidad	"eternity, forever, everlasting"
la campana	"bell, hood, cover"
la furia	"fury, anger, the Furies"
la inestabilidad	"instability, unsteadiness"
la tropa	"troop, rank and file, soldiery"
el pasaporte	passport
la banca	"banking, bank, bench"
*** 2311 - 2320 (/course/195609/spanish-nouns-1-2/232/)	
la emisora	broadcasting station
la gota	"drop, gout, blob"
el entierro	"burial, entombment, laying to rest"
la salsa	"sauce, gravy, dressing"
la mediación	"mediation, agency, intervention"
la cuna	"cradle, crib, cot"
la intuición	"intuition, insight, instinct"
la piscina	"pool, swimming pool"
la máscara	"mascara, mask, cover"
el semblante	"countenance, face, mien"
*** 2321 - 2330 (/course/195609/spanish-nouns-1-2/233/)	
el encargado	attendant
el alquiler	"rent, hire, rental"
el té	"tea, afternoon tea"
el cazador	"hunter, huntsman"
el fortalecimiento	"strengthening, reinforcement"
la huida	"escape, flight"
el pavo	turkey
la privatización	privatization
la palma	"palm, palm leaf, frond"
la exclusiva	"scoop, exclusive, exclusive rights"
*** 2331 - 2340 (/course/195609/spanish-nouns-1-2/234/)	
la tenia	tapeworm
el encanto	"charm, delight, spell"
el genocidio	genocide
la ordenación	"ordination, sort, order"
la profesora	"teacher, professor, lecturer"
la urbanización	"urbanization, housing development, urbanisation"
la cancha	"court, field, ground"
la nutria	"otter, nutria, otter skin"
